comentario,calificacion,marca,modelo,precio
"(Esta reseña se ha recibido a través de una promoción.) Yo lo pedí en morado. El color es más clarito de lo que pensaba pero aún así me gusta. Llevo unas semanas de uso, y de momento estoy muy contenta. Hace buenas fotos y en comparación con otro movil que tenía, este va mucho más rápido. Lo único que no sabía y tenéis que tener en cuenta es que no sirven los auriculares convencionales, no se pueden introducir.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Cumple mis expectativas aún sin haber sacado todo el partido al teléfono. Cuando sepa manejar todas sus funciones será fantástico,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Es un teléfono móvil muy bueno y me gusta por ser muy verdatil,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Bueno yo confío en Samsung desde siempre, pero lo k más me h gustado fue la atención de la chica k me atendió y de Movistar . Gracias",5,Samsung,SAMSUNG GALAXY A55,2499900.0
(Esta reseña se ha recibido a través de una promoción.) Me encanta es un modelo muy funcional y bonito..............................,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Perfecto como todos los Samsung nunca defraudan, calidad precio un 10, la batería dura mucho ,",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"En verdad me ha sorprendido para ser un dispositivo de gama media. Muy buenas funciones, fluidez. Perfecto para el día a día. Muy satisfecho",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Un móvil que fluye muy bien, con batería que dura mucho tiempo y la estética inmejorable.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
(Esta reseña se ha recibido a través de una promoción.) Llevo una semana con el celular A55 y me ha parecido super bueno en todo,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Muy fácil y intuitivo muy fluido realmente un descubrimiento,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Es tal cual esperaba, fiable, rapido, muy buena funcionalidad, solo hecho en falta que se pueda incorporar una targeta de memoria externa, pero por lo demas solo puedo decir que es un SAMSUNG, es motivo de garantia.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Excelente calidad en sus terminados, pantalla, resolución, camara, funcionalidades y sobretodo muy funcional para el trabajo.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Gran equipo, me permite hacer varias cosas al mismo tiempo.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Llevo 2 meses con el celular y estoy fascinado, muy rápido para el uso día a día, le dura 1 o incluso 2 días la batería al 100% dependiendo del uso, además el color es espectacular. Finalmente puedo decir que la pantalla tiene un brillo muy genial y la cámara esta super bien para la gama",5,Samsung,SAMSUNG GALAXY A55,2499900.0
El móvil es maravilloso estoy muy satisfecha.lo recomiendo,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Un gama media, con presencia de gama alta. Va fluido con todo multi páginas de navegador, los juegos va bien, la parte trasera y carcasa excepcionales y el cristal resistente, ya ha tenido dos caidas importantes. El único pero lo invasiva que es la capa del software por.parte de samsumg, algunas veces menos es más. Además de que comprarlo nuevo y que venga sin enchufe del cargador es otro detalle que no gusta es como tener que utilizar las llaves de tú antiguo coche para el nuevo.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Genial, estoy encantada con este móvil. Muy recomendable.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
muy buena calidad de imagen y facilidad de uso y mantenimiento,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Cumple con todas mis expectativas. Fàcil manejo. Pantalla con muy buena imagen. Fotos muy buenas.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Aunque compre el Galaxy A55 5G hace unos meses no lo había utilizado ; pero ajora que ya lo estoy usando, me sorprendió lo amigable que es tanto coo para transferir la información del celular viejo y las que estoy empezando a manejar y aun más veo en su publicidad que hablan de la AI y me interesa esto, que se debe solicitar o ustedes la actualizan, y los procedimientos para su manejo, agradeceré su respuesta y es un excelente celular para ser de gama media.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Genial. Me ha parecido una pasada. Super seguro y potente,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Impresionante funcionamiento y rendimiento, a años luz del A35 que tenía antes",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Excelente móvil lo mejor que he podido comprar gracias,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Compre este producto hace un mes, y la es mejor de lo que esperas, nada decepciona por el precio",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Es un buen móvil para lo que yo necesito. Rápido en aplicaciones, buena imagen y video, buenas fotos, sonido perfecto. Espectacular",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Va fantásticamente, tiene diferentes funciones y carga muy rápido",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Yo compre mi equipo estés mes de agosto 2024 y me fascinó esta excelente 👌 para lo que yo ocupo esta muy bien,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Me gustaría que la cámara de WhatsApp o Instagram fluya mejor 👍 o que en estas aplicaciones tengan mayor calidad,5,Samsung,SAMSUNG GALAXY A55,2499900.0
100% muy bueno la imagen muy buenas trabaja bien to2,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Genial como todos los dispositivos de Samsung q he tenido,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Me encanta equipo. El color y todas las características técnicas son excelentes.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Compré un Samsung A55 5G no recuerdo mi contraseña y no quisiera perder archivos que tengo en mi equipo.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"No vas alcanzar los puntos en benchmarks como los de alta gama pero para que? Para el día a día Rendimiento más que suficiente incluso para juegos potentes. Una camera buena y una batería que con un buen uso alcanza los dos días sin problemas ( videos, llamadas, Internet), pero podia ser mas rapido en cargarse. El diseño es ya gusto de cada uno, a mi me encanta, tiene diseño y materiales de alta gama. Y el detalle de los botones que sobresalga es otra cosa que me gusta, le da un toque destinto y único. Pantalla si no fuera por los bordes sobresaliente, aunque en teoría no tiene tantos nits lo probe bajo el sol y se ve perfectamente. Eso si, hay cosas que no tiene evidentemente porqué no es un modelo S y no tiene el mismo precio, por ejemplo no tiene dex, ni carga inalámbrica. Pero lo dicho, por el precio hicieron un buen dispositivo equilibrado y con cuatro años de actualizaciones android. Además acaban de añadir función del S como el rodea y busca.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"De momento he pasado mi agenda fotos y datos al nuevo Samsung, todo ha sido muy bien. Soy fiel a los móviles Samsung, porque me gusta la manera de manejo de sus funciones, claras y sencillas; además de poderlo conectar a la tv.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Me encanta, va muy bien y con memoria de sobra, va genial de velocidad y funciona fenomenal.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Excelente la calidad en la fotografía. El procesador rapidísimo.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"El teléfono cumple con sus funciones perfectamente, la batería dura el día entero sin problema y eso que trabajo con el teléfono y uso mucho YouTube, va rápido y la cámara muy bien. De momento muy contenta.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Tengo una semana con el teléfono y la verdad me.ha gustado mucho, lo recomiendo",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Muy buen equipo bonito y muy funcional con excelentes especificaciones técnicas.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Me gusta ,tiene buena memoria y buena camara,es rapido no se lajea ni nada",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Me encanta que al cuidar los dispositivos Samsung tengas la opción de cambiarlos por lo mas actual de los equipos deje mi samsun a 54 super cuidado y regresea casa con el a55 gracias Samsung estoy feliz,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Es muy bueno, tiene lo básico de un gama alta y es un gama media, me encanta",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Me ha gustado mucho, es un galaxy que por su precio es muy recomendable al estar a la altura de los mejores en su gama.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Me encanta!!! La cámara lo mejor!!! Estoy muy contenta!!!,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Prestaciones muy buenas y larga durada de la bateria, muy satisfecho.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
(Esta reseña se ha recibido a través de una promoción.) De verdad funciona muy bien en todo! Fotos vídeos y entre otras.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Hola compre este teléfono el mes pasado y la verdad no e tenido problemas con el en lo personal me parece un teléfono calidad precio con buen procesador y buena panatalla en lo personal me parece un dispositivo que vale la pena,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Compre este producto hace unas semanas y me encanta,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Estoy encantada con mi nuevo teléfono móvil A55 5G,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Lo compré a un super precio, suficiente almacenamiento, excelente bocina.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Tan elegante como potente, perfecto si se quiere un buen y confiable teléfono tanto para la cotidianidad como para la aventura",5,Samsung,SAMSUNG GALAXY A55,2499900.0
(Esta reseña se ha recibido a través de una promoción.) Muy buen teléfono...rápido y cumple todas las necesidades que yo tenía.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
La verdad que sorprendido con A55 todo bien en funciones,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Los productos que compre tanto de el reloj de pulso y el celular. Lo que no estoy de acuerdo que no den el manual en papel y el cargador del equipo,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Muy contento,rápido e intuitivo,muy buena capacidad.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Diseño sólido, trabaja muy bien con varias aplicaciones al mismo tiempo, la duración de la batería es excelente",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Tiene una cámara inmejorable con todas las funciones, muy fácil de aprender a usar con una calidad impresionante. La batería sin duda es lo mejor que tiene, aguanta 2 días muy fácil incluso escuchando música. El acabado es muy cuidado y la pantalla parece a priori muy resistente. Espacio de memoria mas que suficiente para un uso corriente, y el procesador que tiene es muy fiable y rápido. Lo recomendaría sin ninguna duda",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Genial.Es fantástico. Es rápido y fluido, con gran capacidad. Su resolución y cámara son muy buenas.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Fui al banco a hacer un tramite que requeria uso de mi celular y la cajera me comento con asombro que mi teléfono cargaba rapidísimo.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Compré este producto hace una semana y estoy ampliamente satisfecho y muy contento con mi adquisición.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Me gusta mucho, muy buena relación calidad precio",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Compre este producto hace un par de meses y me gusto su color, diseño su cámaras, un excelente producto.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Manejable, con un rendimiento expectacular, en definitiva muy bonitoooo y preciosooo",5,Samsung,SAMSUNG GALAXY A55,2499900.0
es un movil robesto con muy buenas prestaciones batwria de largo uso,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Compre este producto hace 10 días, me pareció una gran compra",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Después el A52 5g, Me decante por este modelo el A55 y la verdad que es perfecto, pantalla de calidad, diseño elegante, ai estás acostumbrado a la coa se Samsung no se te hace extraña la configuración. Sin tener que irte a un precio de escándalo tienes un móvil de alta calidad, el único pero que venga sin cargador solo con el cable de carga.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Es una maravilla de móvil,funciona. Perfectamente 10",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Me encanta,siempre he tenido Samsung y este modelo es perfecto 👌",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Me encanta soy fanática de los Samsung son mi favorito en todos los aspectos, perfectos ,sus funciones su estructura vaya todo me fascina estoy muy complacida",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Muy buena calidad y rendimiento, rápido y buena camara",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Tiene fantásticas funciones el diseño esta muy bien muy buena calidad precio,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Muy contento, va según mis expectativas. Todo correcto.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
El mejor movil que he tenido. Tiene nuevas funciones con IA,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Va muy bien y funciona todo correctamente, yo le pondría en total un 9 u 10 de nota",5,Samsung,SAMSUNG GALAXY A55,2499900.0
(Esta reseña se ha recibido a través de una promoción.) Muy bueno cámara excelente sus funciones su pantalla hace todo más facil,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Lo compre hace poco y me gusta mucho mucho su diseño y su cámara , su almacenamiento su batería",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Me gusta el aspecto que tiene, además su cámara es bastante buena, es muy rápido y considero que esta bien equipado",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Es un teléfono potente y de gran calidad de fabricación, con materiales excelentes, gran calidad de pantalla, muy contento con él",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"No esperaba menos de Samsung, gracias! Sus funciones son inmejorables.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"No cambio de marca , siempre cumple mis expectativas",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Compré este producto hace 22 días y sinceramente me encantó demasiado, es muy recomendable a mi punto de vista",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Siempre compro samsung, precio y calidad excelente",5,Samsung,SAMSUNG GALAXY A55,2499900.0
"(Esta reseña se ha recibido a través de una promoción.) Llevo muy poco con el ,solo puedo decir que me ha costado un poco configurarlo pero muy bien hasta ahora.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Me gusta porqué es más ancho y es muy rápido la navegación y sus aplicaciones,5,Samsung,SAMSUNG GALAXY A55,2499900.0
"Hasta ahora un celular bastante bueno en todos los aspectos; va rápido, la calidad del material está súper, la calidad de las imágenes de 10, funciones y atajos de lo mejor.",5,Samsung,SAMSUNG GALAXY A55,2499900.0
Es fenomenal me encanta es rapidísimo se escucha muy bien y ba rápido en los juegos,5,Samsung,SAMSUNG GALAXY A55,2499900.0
(Esta reseña se ha recibido a través de una promoción.) Todo según lo esperado. Tenía el modelo anterior A52 del 2020 y contento con éste.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Compre este producto hace dos semanas y realmente me encanta su sistema es muy rápido y funciona de maravilla tien muchas actualizaciones aparte el tamaño y su material muy resistente a golpes,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Pz nada es súper way me encanta todo de mi A55 hasta el tono tornasolado que tiene 👍👍,5,Samsung,SAMSUNG GALAXY A55,2499900.0
Buen movil y con bateria duradera. Las fotos son muy buenas. Lo volveria a comprar.,5,Samsung,SAMSUNG GALAXY A55,2499900.0
